,tweets,timestamps
78,"RT @OL5ON: Dear Santa,
1. Bored Ape Yacht Club NFT
2. Hackatao NFT
3. Lazy Lions NFT 
4. World of Women NFT
5. CyberKongz NFT
6. LAND NFT
7…",2021-12-18 01:06:17+00:00
79,"Join the Lazy Lions #NFTGiveaway 
, every entrant gets a free lazy lions NFT card pack 😎 #FreeNFT #NFTCommunity… https://t.co/s7wM4NrqoD",2021-12-18 01:05:01+00:00
80,"RT @LazyDoodleLions: 🎅🏼 SANTA CLAUS IS COMING 🎅🏼 
🎁 HUGE #NFTGiveway 
🖼 WIN 1x Lazy Doodle Lions NFT 

👇 3 SIMPLE STEPS👇 
✅ FOLLOW US 
✅ LI…",2021-12-18 00:39:08+00:00
81,"RT @woozy_pelican: @Zeneca_33 When buying an NFT, you’re placing your chips in the project, the community, but mainly the team. The team at…",2021-12-18 00:28:13+00:00
82,"My Lazy Lion 🦁 😍 

 #cro Check out Lazy Lions #4683 by Lazy Lions at https://t.co/ykiPFMAdxS NFT!… https://t.co/yUQkulC0SV",2021-12-18 00:25:18+00:00
83,"RT @exodia_io: 🚨 Exodia won the first Lazy Lions Den event. To celebrate, we're giving away an Exodia NFT to a #LazyLions holder!

🐦 Follow…",2021-12-18 00:21:31+00:00
84,"RT @OL5ON: Dear Santa,
1. Bored Ape Yacht Club NFT
2. Hackatao NFT
3. Lazy Lions NFT 
4. World of Women NFT
5. CyberKongz NFT
6. LAND NFT
7…",2021-12-18 00:09:44+00:00
85,"Dear Santa,
1. Bored Ape Yacht Club NFT
2. Hackatao NFT
3. Lazy Lions NFT 
4. World of Women NFT
5. CyberKongz NFT… https://t.co/tMjAr2hY4u",2021-12-18 00:09:09+00:00
86,"RT @woozy_pelican: @Zeneca_33 When buying an NFT, you’re placing your chips in the project, the community, but mainly the team. The team at…",2021-12-17 23:53:53+00:00
87,"RT @exodia_io: 🚨 Exodia won the first Lazy Lions Den event. To celebrate, we're giving away an Exodia NFT to a #LazyLions holder!

🐦 Follow…",2021-12-17 23:43:26+00:00
88,"RT @exodia_io: 🚨 Exodia won the first Lazy Lions Den event. To celebrate, we're giving away an Exodia NFT to a #LazyLions holder!

🐦 Follow…",2021-12-17 23:42:45+00:00
89,"RT @CarteldelTabaco: ROAR #LazyLions! 🦁
With the proceeds from the sale of this #NFT, we will buy “1 #LazyLions"" that we will donate to one…",2021-12-17 23:41:30+00:00
90,"RT @exodia_io: 🚨 Exodia won the first Lazy Lions Den event. To celebrate, we're giving away an Exodia NFT to a #LazyLions holder!

🐦 Follow…",2021-12-17 23:39:46+00:00
91,"With Christmas just around the corner, @LazyLionsNFT  is giving away for free the latest Collectibles series.

Simp… https://t.co/p4PZWngGFz",2021-12-17 23:20:52+00:00
92,"Second drop of Lazy Lions Collectibles is here, Christmas themed! 

Claim the drop with this invite to the Lazy Lio… https://t.co/tMlanb5Pcv",2021-12-17 22:28:06+00:00
93,"Free Lazy Lions NFT guys
https://t.co/RFbrW6Mpxp

#NFT #LazyLions https://t.co/jx0mWXXn3L",2021-12-17 22:26:25+00:00
94,"Shilling, for lack of a better word, is good. Shilling is right. Shilling works. Shilling, in all of its forms, has… https://t.co/vWMbGteur9",2021-12-17 22:12:17+00:00
95,"@Zeneca_33 When buying an NFT, you’re placing your chips in the project, the community, but mainly the team. The te… https://t.co/suil9NsRAi",2021-12-17 21:56:11+00:00
96,"https://t.co/G2Y0LbXM7Q

Lazy Lions collectible cards, chance to win a Lazy Lion!

#NFT #NFTs #NFTCommunity #NFTGiveaways",2021-12-17 21:41:18+00:00
97,Join Lazy Lions discord and we both get a chance of winning a Lazy Lions NFT https://t.co/p5YEUoutzj,2021-12-17 21:11:37+00:00
98,"https://t.co/anisaCSXiV
free nft😍😍😍 of lazy lions!!! #NFT #FREENFT",2021-12-17 20:36:05+00:00
99,"RT @exodia_io: 🚨 Exodia won the first Lazy Lions Den event. To celebrate, we're giving away an Exodia NFT to a #LazyLions holder!

🐦 Follow…",2021-12-17 20:25:22+00:00
